code,year,age,asfr
ALB,1981,50,2.4e-4
ALB,1982,14,0
ALB,1982,15,0
ALB,1982,16,2.2e-4
ALB,1982,17,0.00404
ALB,1982,18,0.02258
ALB,1982,19,0.06247
ALB,1982,20,0.11432
ALB,1982,21,0.16358
ALB,1982,22,0.20167
ALB,1982,23,0.22676
ALB,1982,24,0.24037
ALB,1982,25,0.24493
ALB,1982,26,0.2426
ALB,1982,27,0.23514
ALB,1982,28,0.22391
ALB,1982,29,0.21004
ALB,1982,30,0.1945
ALB,1982,31,0.1781
ALB,1982,32,0.16155
ALB,1982,33,0.14534
ALB,1982,34,0.12983
ALB,1982,35,0.11518
ALB,1982,36,0.10142
ALB,1982,37,0.08846
ALB,1982,38,0.07615
ALB,1982,39,0.06436
ALB,1982,40,0.05302
ALB,1982,41,0.04219
ALB,1982,42,0.03208
ALB,1982,43,0.02301
ALB,1982,44,0.01536
ALB,1982,45,0.0094
ALB,1982,46,0.00518
ALB,1982,47,0.00252
ALB,1982,48,0.00106
ALB,1982,49,3.8e-4
ALB,1982,50,1.5e-4
ALB,1983,14,0
ALB,1983,15,0
ALB,1983,16,3e-5
ALB,1983,17,0.0019
ALB,1983,18,0.01816
ALB,1983,19,0.06152
ALB,1983,20,0.11805
ALB,1983,21,0.1659
ALB,1983,22,0.19663
ALB,1983,23,0.21243
ALB,1983,24,0.2183
ALB,1983,25,0.21825
ALB,1983,26,0.2146
ALB,1983,27,0.20843
ALB,1983,28,0.20016
ALB,1983,29,0.18997
ALB,1983,30,0.17806
ALB,1983,31,0.16476
ALB,1983,32,0.15049
ALB,1983,33,0.13573
ALB,1983,34,0.12094
ALB,1983,35,0.10649
ALB,1983,36,0.09264
ALB,1983,37,0.07954
ALB,1983,38,0.06725
ALB,1983,39,0.05576
ALB,1983,40,0.04508
ALB,1983,41,0.03526
ALB,1983,42,0.02642
ALB,1983,43,0.01874
ALB,1983,44,0.01241
ALB,1983,45,0.00756
ALB,1983,46,0.00415
ALB,1983,47,0.00202
ALB,1983,48,8.5e-4
ALB,1983,49,3e-4
ALB,1983,50,1.2e-4
ALB,1984,14,0
ALB,1984,15,0
ALB,1984,16,3.3e-4
ALB,1984,17,0.00437
ALB,1984,18,0.02138
ALB,1984,19,0.05714
ALB,1984,20,0.10521
ALB,1984,21,0.15345
ALB,1984,22,0.19287
ALB,1984,23,0.21996
ALB,1984,24,0.23496
ALB,1984,25,0.23979
ALB,1984,26,0.23679
ALB,1984,27,0.22815
ALB,1984,28,0.2157
ALB,1984,29,0.20094
ALB,1984,30,0.185
ALB,1984,31,0.16876
ALB,1984,32,0.1528
ALB,1984,33,0.13747
ALB,1984,34,0.12294
ALB,1984,35,0.10921
ALB,1984,36,0.09617
ALB,1984,37,0.08364
ALB,1984,38,0.07149
ALB,1984,39,0.05964
ALB,1984,40,0.04816
ALB,1984,41,0.03727
ALB,1984,42,0.02733
ALB,1984,43,0.01875
ALB,1984,44,0.01188
ALB,1984,45,0.00684
ALB,1984,46,0.00352
ALB,1984,47,0.00159
ALB,1984,48,6.2e-4
ALB,1984,49,2e-4
ALB,1984,50,6e-5
ALB,1985,14,0
ALB,1985,15,3e-5
ALB,1985,16,6.8e-4
ALB,1985,17,0.00553
ALB,1985,18,0.02185
ALB,1985,19,0.05384
ALB,1985,20,0.09727
ALB,1985,21,0.14282
ALB,1985,22,0.18201
ALB,1985,23,0.21018
ALB,1985,24,0.22626
ALB,1985,25,0.23146
ALB,1985,26,0.22801
ALB,1985,27,0.21834
ALB,1985,28,0.20465
ALB,1985,29,0.18871
ALB,1985,30,0.17186
ALB,1985,31,0.15503
ALB,1985,32,0.13882
ALB,1985,33,0.12353
ALB,1985,34,0.10928
ALB,1985,35,0.09602
ALB,1985,36,0.08365
ALB,1985,37,0.07202
ALB,1985,38,0.061
ALB,1985,39,0.05053
ALB,1985,40,0.04065
ALB,1985,41,0.03151
ALB,1985,42,0.02331
ALB,1985,43,0.01629
ALB,1985,44,0.01064
ALB,1985,45,0.00641
ALB,1985,46,0.00352
ALB,1985,47,0.00173
ALB,1985,48,7.5e-4
ALB,1985,49,2.9e-4
ALB,1985,50,1.2e-4
ALB,1986,14,2e-5
ALB,1986,15,2.2e-4
ALB,1986,16,0.00158
ALB,1986,17,0.00705
ALB,1986,18,0.02161
ALB,1986,19,0.04927
ALB,1986,20,0.08896
ALB,1986,21,0.13398
ALB,1986,22,0.17552
ALB,1986,23,0.20679
ALB,1986,24,0.2249
ALB,1986,25,0.23043
ALB,1986,26,0.22596
ALB,1986,27,0.21462
ALB,1986,28,0.19926
ALB,1986,29,0.18206
ALB,1986,30,0.16446
ALB,1986,31,0.14734
ALB,1986,32,0.1311
ALB,1986,33,0.11587
ALB,1986,34,0.10163
ALB,1986,35,0.08828
ALB,1986,36,0.07573
ALB,1986,37,0.06394
ALB,1986,38,0.05292
ALB,1986,39,0.04276
ALB,1986,40,0.03359
ALB,1986,41,0.02552
ALB,1986,42,0.01868
ALB,1986,43,0.01311
ALB,1986,44,0.00878
ALB,1986,45,0.00559
ALB,1986,46,0.00336
ALB,1986,47,0.0019
ALB,1986,48,0.001
ALB,1986,49,5.7e-4
ALB,1986,50,3.1e-4
ALB,1987,14,6e-5
ALB,1987,15,4.8e-4
ALB,1987,16,0.00202
ALB,1987,17,0.00727
ALB,1987,18,0.02115
ALB,1987,19,0.04729
ALB,1987,20,0.08584
ALB,1987,21,0.13118
ALB,1987,22,0.1751
ALB,1987,23,0.20951
ALB,1987,24,0.23042
ALB,1987,25,0.23758
ALB,1987,26,0.23381
ALB,1987,27,0.22253
ALB,1987,28,0.20687
ALB,1987,29,0.18938
ALB,1987,30,0.17145
ALB,1987,31,0.15389
ALB,1987,32,0.13703
ALB,1987,33,0.12103
ALB,1987,34,0.10595
ALB,1987,35,0.0916
ALB,1987,36,0.07798
ALB,1987,37,0.06504
ALB,1987,38,0.05306
ALB,1987,39,0.04217
ALB,1987,40,0.03261
ALB,1987,41,0.02452
ALB,1987,42,0.01794
ALB,1987,43,0.01268
ALB,1987,44,0.0086
ALB,1987,45,0.00564
ALB,1987,46,0.00358
ALB,1987,47,0.00213
ALB,1987,48,0.00133
ALB,1987,49,0.00104
ALB,1987,50,7.1e-4
ALB,1988,14,0
ALB,1988,15,1e-5
ALB,1988,16,3.6e-4
ALB,1988,17,0.00468
ALB,1988,18,0.0213
ALB,1988,19,0.0533
ALB,1988,20,0.09644
ALB,1988,21,0.14046
ALB,1988,22,0.17791
ALB,1988,23,0.20405
ALB,1988,24,0.22081
ALB,1988,25,0.22783
ALB,1988,26,0.22747
ALB,1988,27,0.21903
ALB,1988,28,0.20692
ALB,1988,29,0.19075
ALB,1988,30,0.1735
ALB,1988,31,0.15443
ALB,1988,32,0.13539
ALB,1988,33,0.1168
ALB,1988,34,0.09968
ALB,1988,35,0.08428
ALB,1988,36,0.07015
ALB,1988,37,0.05809
ALB,1988,38,0.04708
ALB,1988,39,0.03777
ALB,1988,40,0.0295
ALB,1988,41,0.02266
ALB,1988,42,0.01689
ALB,1988,43,0.01232
ALB,1988,44,0.00849
ALB,1988,45,0.00549
ALB,1988,46,0.00331
ALB,1988,47,0.00183
ALB,1988,48,9.5e-4
ALB,1988,49,4.8e-4
ALB,1988,50,2.3e-4
ALB,1989,14,0
ALB,1989,15,1e-5
ALB,1989,16,9e-5
ALB,1989,17,0.00303
ALB,1989,18,0.02101
ALB,1989,19,0.0556
ALB,1989,20,0.09904
ALB,1989,21,0.13952
ALB,1989,22,0.17112
ALB,1989,23,0.19366
ALB,1989,24,0.20859
ALB,1989,25,0.21683
ALB,1989,26,0.21862
ALB,1989,27,0.21408
ALB,1989,28,0.20372
ALB,1989,29,0.18856
ALB,1989,30,0.17004
ALB,1989,31,0.14985
ALB,1989,32,0.12946
ALB,1989,33,0.10999
ALB,1989,34,0.09222
ALB,1989,35,0.07661
ALB,1989,36,0.06332
ALB,1989,37,0.05219
ALB,1989,38,0.04282
ALB,1989,39,0.03488
ALB,1989,40,0.02804
ALB,1989,41,0.02213
ALB,1989,42,0.01688
ALB,1989,43,0.01231
ALB,1989,44,0.00839
ALB,1989,45,0.00528
ALB,1989,46,0.00296
ALB,1989,47,0.00143
ALB,1989,48,5.8e-4
ALB,1989,49,2.1e-4
ALB,1989,50,8e-5
ALB,1990,14,0
ALB,1990,15,1e-5
ALB,1990,16,4.2e-4
ALB,1990,17,0.00457
ALB,1990,18,0.02017
ALB,1990,19,0.05133
ALB,1990,20,0.09297
ALB,1990,21,0.13599
ALB,1990,22,0.17327
ALB,1990,23,0.20125
ALB,1990,24,0.21901
ALB,1990,25,0.22706
ALB,1990,26,0.22657
ALB,1990,27,0.21903
ALB,1990,28,0.20606
ALB,1990,29,0.18929
ALB,1990,30,0.17028
ALB,1990,31,0.15037
ALB,1990,32,0.13066
ALB,1990,33,0.11195
ALB,1990,34,0.09475
ALB,1990,35,0.07934
ALB,1990,36,0.0658
ALB,1990,37,0.05405
ALB,1990,38,0.04396
ALB,1990,39,0.03534
ALB,1990,40,0.028
ALB,1990,41,0.02177
ALB,1990,42,0.01652
ALB,1990,43,0.01214
ALB,1990,44,0.00857
ALB,1990,45,0.00575
ALB,1990,46,0.00362
ALB,1990,47,0.00211
ALB,1990,48,0.00113
ALB,1990,49,5.9e-4
ALB,1990,50,2.9e-4
ALB,1991,14,0
ALB,1991,15,0
ALB,1991,16,0
ALB,1991,17,6.2e-4
ALB,1991,18,0.01384
ALB,1991,19,0.06004
ALB,1991,20,0.117
ALB,1991,21,0.15588
ALB,1991,22,0.17516
ALB,1991,23,0.18405
ALB,1991,24,0.18941
ALB,1991,25,0.19373
ALB,1991,26,0.19663
ALB,1991,27,0.19651
ALB,1991,28,0.19181
ALB,1991,29,0.18182
ALB,1991,30,0.16694
ALB,1991,31,0.14849
ALB,1991,32,0.12827
ALB,1991,33,0.10807
ALB,1991,34,0.08924
ALB,1991,35,0.07263
ALB,1991,36,0.05856
ALB,1991,37,0.04701
ALB,1991,38,0.03767
ALB,1991,39,0.03013
ALB,1991,40,0.02398
ALB,1991,41,0.0188
ALB,1991,42,0.01433
ALB,1991,43,0.01039
ALB,1991,44,0.007
ALB,1991,45,0.00425
ALB,1991,46,0.00225
ALB,1991,47,0.00101
ALB,1991,48,3.6e-4
ALB,1991,49,9e-5
ALB,1991,50,3e-5
ALB,1992,14,0
ALB,1992,15,0
ALB,1992,16,2e-5
ALB,1992,17,0.00182
ALB,1992,18,0.01869
ALB,1992,19,0.06234
ALB,1992,20,0.11558
ALB,1992,21,0.15807
ALB,1992,22,0.18514
ALB,1992,23,0.20062
ALB,1992,24,0.20888
ALB,1992,25,0.21225
ALB,1992,26,0.21134
ALB,1992,27,0.20589
ALB,1992,28,0.19569
ALB,1992,29,0.18102
ALB,1992,30,0.16277
ALB,1992,31,0.14233
ALB,1992,32,0.12123
ALB,1992,33,0.10083
ALB,1992,34,0.082170000000000007
ALB,1992,35,0.06585
ALB,1992,36,0.05207
ALB,1992,37,0.04076
ALB,1992,38,0.03168
ALB,1992,39,0.02449
ALB,1992,40,0.01884
ALB,1992,41,0.0144
ALB,1992,42,0.01091
ALB,1992,43,0.00812
ALB,1992,44,0.0059
ALB,1992,45,0.00412
ALB,1992,46,0.00272
ALB,1992,47,0.00167
ALB,1992,48,0.00093000000000000005
ALB,1992,49,5e-4
ALB,1992,50,2.5e-4
ALB,1993,14,0
ALB,1993,15,0
ALB,1993,16,1.4e-4
ALB,1993,17,0.00365
ALB,1993,18,0.02231
ALB,1993,19,0.06097
ALB,1993,20,0.10646
ALB,1993,21,0.14489
ALB,1993,22,0.17155
ALB,1993,23,0.18766
ALB,1993,24,0.1958
ALB,1993,25,0.19787
ALB,1993,26,0.19492
ALB,1993,27,0.18747
ALB,1993,28,0.176
ALB,1993,29,0.16115
ALB,1993,30,0.14388
ALB,1993,31,0.1253
ALB,1993,32,0.10654
ALB,1993,33,0.08861
ALB,1993,34,0.07222
ALB,1993,35,0.05783
ALB,1993,36,0.04558
ALB,1993,37,0.03546
ALB,1993,38,0.02727
ALB,1993,39,0.02076
ALB,1993,40,0.01566
ALB,1993,41,0.0117
ALB,1993,42,0.00865
ALB,1993,43,0.00631
ALB,1993,44,0.00453
ALB,1993,45,0.00317
ALB,1993,46,0.00216
ALB,1993,47,0.00141
ALB,1993,48,8.8e-4
ALB,1993,49,6.2e-4
ALB,1993,50,3.8e-4
ALB,1994,14,0
ALB,1994,15,0
ALB,1994,16,3e-4
ALB,1994,17,0.00576
ALB,1994,18,0.02919
ALB,1994,19,0.07167
ALB,1994,20,0.11788
ALB,1994,21,0.1554
ALB,1994,22,0.18125
ALB,1994,23,0.19727
ALB,1994,24,0.20592
ALB,1994,25,0.20875
ALB,1994,26,0.20642
ALB,1994,27,0.19919
ALB,1994,28,0.18738
ALB,1994,29,0.17169
ALB,1994,30,0.15315
ALB,1994,31,0.13306
ALB,1994,32,0.11274
ALB,1994,33,0.09332
ALB,1994,34,0.07563
ALB,1994,35,0.06015
ALB,1994,36,0.04705
ALB,1994,37,0.03627
ALB,1994,38,0.0276
ALB,1994,39,0.02075
ALB,1994,40,0.01542
ALB,1994,41,0.0113
ALB,1994,42,0.00816
ALB,1994,43,0.00578
ALB,1994,44,0.00399
ALB,1994,45,0.00266
ALB,1994,46,0.00171
ALB,1994,47,0.00104
ALB,1994,48,5.9e-4
ALB,1994,49,3.5e-4
ALB,1994,50,2e-4
ALB,1995,14,0.00103
ALB,1995,15,0.00484
ALB,1995,16,0.0068
ALB,1995,17,0.01551
ALB,1995,18,0.03216
ALB,1995,19,0.05916
ALB,1995,20,0.09579
ALB,1995,21,0.13712
ALB,1995,22,0.17566
ALB,1995,23,0.20466
ALB,1995,24,0.22059
ALB,1995,25,0.2235
ALB,1995,26,0.21587
ALB,1995,27,0.20107
ALB,1995,28,0.18228
ALB,1995,29,0.16194
ALB,1995,30,0.14167
ALB,1995,31,0.12238
ALB,1995,32,0.10451
ALB,1995,33,0.08823
ALB,1995,34,0.07353
ALB,1995,35,0.06037
ALB,1995,36,0.0487
ALB,1995,37,0.03848
ALB,1995,38,0.02969
ALB,1995,39,0.02231
ALB,1995,40,0.01628
ALB,1995,41,0.0115
ALB,1995,42,0.00786
ALB,1995,43,0.00518
ALB,1995,44,0.00329
ALB,1995,45,0.00201
ALB,1995,46,0.00118
ALB,1995,47,6.7e-4
ALB,1995,48,3.7e-4
ALB,1995,49,2.3e-4
ALB,1995,50,1.4e-4
ALB,1996,14,0
ALB,1996,15,0
ALB,1996,16,0
ALB,1996,17,3.6e-4
ALB,1996,18,0.00575
ALB,1996,19,0.03067
ALB,1996,20,0.08287
ALB,1996,21,0.14612
ALB,1996,22,0.19702
ALB,1996,23,0.22444
ALB,1996,24,0.22999
ALB,1996,25,0.22065
ALB,1996,26,0.2033
ALB,1996,27,0.18283
ALB,1996,28,0.1621
ALB,1996,29,0.14249
ALB,1996,30,0.1245
ALB,1996,31,0.10817
ALB,1996,32,0.09333
ALB,1996,33,0.07979
ALB,1996,34,0.06737
ALB,1996,35,0.05598
ALB,1996,36,0.04562
ALB,1996,37,0.03632
ALB,1996,38,0.02815
ALB,1996,39,0.02117
ALB,1996,40,0.01539
ALB,1996,41,0.01079
ALB,1996,42,0.00726
ALB,1996,43,0.00469
ALB,1996,44,0.00289
ALB,1996,45,0.0017
ALB,1996,46,9.5e-4
ALB,1996,47,5e-4
ALB,1996,48,2.5e-4
ALB,1996,49,1.3e-4
ALB,1996,50,7e-5
ALB,1997,14,0.00783
ALB,1997,15,0.01604
ALB,1997,16,2.3e-4
ALB,1997,17,0.00911
ALB,1997,18,0.02191
ALB,1997,19,0.04293
ALB,1997,20,0.07398
ALB,1997,21,0.11211
ALB,1997,22,0.14968
ALB,1997,23,0.17821
ALB,1997,24,0.19271
ALB,1997,25,0.19316
ALB,1997,26,0.18297
ALB,1997,27,0.16656
ALB,1997,28,0.14768
ALB,1997,29,0.12887
ALB,1997,30,0.11146
ALB,1997,31,0.09594
ALB,1997,32,0.08227
ALB,1997,33,0.07021
ALB,1997,34,0.05945
ALB,1997,35,0.04971
ALB,1997,36,0.04086
ALB,1997,37,0.03283
ALB,1997,38,0.02568
ALB,1997,39,0.01948
ALB,1997,40,0.01429
ALB,1997,41,0.01012
ALB,1997,42,0.00691
ALB,1997,43,0.00456
ALB,1997,44,0.00291
ALB,1997,45,0.00181
ALB,1997,46,0.00109
ALB,1997,47,6.5e-4
ALB,1997,48,3.8e-4
ALB,1997,49,3.3e-4
ALB,1997,50,2.7e-4
ALB,1998,14,0.00263
ALB,1998,15,0.00764
ALB,1998,16,0.00358
ALB,1998,17,0.00996
ALB,1998,18,0.02192
ALB,1998,19,0.04286
ALB,1998,20,0.07387
ALB,1998,21,0.11136
ALB,1998,22,0.14757
ALB,1998,23,0.17449
ALB,1998,24,0.18782
ALB,1998,25,0.18786
ALB,1998,26,0.17791
ALB,1998,27,0.16209
ALB,1998,28,0.14389
ALB,1998,29,0.12565
ALB,1998,30,0.10865
ALB,1998,31,0.09338
ALB,1998,32,0.07986
ALB,1998,33,0.06788
ALB,1998,34,0.05719
ALB,1998,35,0.04755
ALB,1998,36,0.03883
ALB,1998,37,0.03099
ALB,1998,38,0.02405
ALB,1998,39,0.01807
ALB,1998,40,0.0131
ALB,1998,41,0.00913
ALB,1998,42,0.00611
ALB,1998,43,0.00393
ALB,1998,44,0.00242
ALB,1998,45,0.00143
ALB,1998,46,8.1e-4
ALB,1998,47,4.5e-4
ALB,1998,48,2.4e-4
ALB,1998,49,1.5e-4
ALB,1998,50,1e-4
ALB,1999,14,0
ALB,1999,15,0
ALB,1999,16,6e-5
ALB,1999,17,0.0029
ALB,1999,18,0.02051
ALB,1999,19,0.05632
ALB,1999,20,0.09458
ALB,1999,21,0.12337
ALB,1999,22,0.14155
ALB,1999,23,0.15216
ALB,1999,24,0.1578
ALB,1999,25,0.15964
ALB,1999,26,0.15785
ALB,1999,27,0.15232
ALB,1999,28,0.14314
ALB,1999,29,0.13083
ALB,1999,30,0.11631
ALB,1999,31,0.10073
ALB,1999,32,0.08517
ALB,1999,33,0.07051
ALB,1999,34,0.05734
ALB,1999,35,0.04591
ALB,1999,36,0.03627
ALB,1999,37,0.02829
ALB,1999,38,0.02175
ALB,1999,39,0.01642
ALB,1999,40,0.0121
ALB,1999,41,0.00861
ALB,1999,42,0.00584
ALB,1999,43,0.00371
ALB,1999,44,0.00217
ALB,1999,45,0.00114
ALB,1999,46,5.2e-4
ALB,1999,47,2e-4
ALB,1999,48,7e-5
ALB,1999,49,1e-5
ALB,1999,50,0
ALB,2e3,14,0
ALB,2e3,15,0
ALB,2e3,16,9e-5
ALB,2e3,17,0.0035
ALB,2e3,18,0.0221
ALB,2e3,19,0.05574
ALB,2e3,20,0.08818
ALB,2e3,21,0.11079
ALB,2e3,22,0.12484
ALB,2e3,23,0.13401
ALB,2e3,24,0.14065
ALB,2e3,25,0.14534
ALB,2e3,26,0.14754
ALB,2e3,27,0.14634
ALB,2e3,28,0.14112
ALB,2e3,29,0.13188
ALB,2e3,30,0.1193
ALB,2e3,31,0.10455
ALB,2e3,32,0.08898
ALB,2e3,33,0.07379
ALB,2e3,34,0.05985
ALB,2e3,35,0.04767
ALB,2e3,36,0.03741
ALB,2e3,37,0.02902
ALB,2e3,38,0.02227
ALB,2e3,39,0.0169
ALB,2e3,40,0.01265
ALB,2e3,41,0.00928
ALB,2e3,42,0.00661
ALB,2e3,43,0.00452
ALB,2e3,44,0.00291
ALB,2e3,45,0.00173
ALB,2e3,46,0.00093000000000000005
ALB,2e3,47,4.4e-4
ALB,2e3,48,1.8e-4
ALB,2e3,49,6e-5
ALB,2e3,50,2e-5
ALB,2001,14,0
ALB,2001,15,1e-5
ALB,2001,16,2.6e-4
ALB,2001,17,0.00231
ALB,2001,18,0.01013
ALB,2001,19,0.02753
ALB,2001,20,0.05437
ALB,2001,21,0.08645
ALB,2001,22,0.11831
ALB,2001,23,0.14567
ALB,2001,24,0.1661
ALB,2001,25,0.1788
ALB,2001,26,0.18401
ALB,2001,27,0.18257
ALB,2001,28,0.17558000000000001
ALB,2001,29,0.16429
ALB,2001,30,0.14993
ALB,2001,31,0.13369
ALB,2001,32,0.11662
ALB,2001,33,0.09964
ALB,2001,34,0.08346
ALB,2001,35,0.06857
ALB,2001,36,0.05531
ALB,2001,37,0.04382
ALB,2001,38,0.03411
ALB,2001,39,0.02611
ALB,2001,40,0.01964
ALB,2001,41,0.01453
ALB,2001,42,0.01057
ALB,2001,43,0.00755
ALB,2001,44,0.0053
ALB,2001,45,0.00365
ALB,2001,46,0.00246
ALB,2001,47,0.00163
ALB,2001,48,0.00105
ALB,2001,49,9.2e-4
ALB,2001,50,7e-4
ALB,2002,14,2e-5
ALB,2002,15,1.9e-4
ALB,2002,16,0.00183
ALB,2002,17,0.00793
ALB,2002,18,0.02143
ALB,2002,19,0.04219
ALB,2002,20,0.06705
ALB,2002,21,0.09194
ALB,2002,22,0.11361
ALB,2002,23,0.13019
ALB,2002,24,0.14101
ALB,2002,25,0.14615
ALB,2002,26,0.14617
ALB,2002,27,0.14185
ALB,2002,28,0.13407
ALB,2002,29,0.12373
ALB,2002,30,0.11168
ALB,2002,31,0.09873
ALB,2002,32,0.08556
ALB,2002,33,0.07273
ALB,2002,34,0.06067
ALB,2002,35,0.04968
ALB,2002,36,0.03994
ALB,2002,37,0.0315
ALB,2002,38,0.02437
ALB,2002,39,0.01848
ALB,2002,40,0.01371
ALB,2002,41,0.00994
ALB,2002,42,0.00703
ALB,2002,43,0.00483
ALB,2002,44,0.00322
ALB,2002,45,0.00208
ALB,2002,46,0.00129
ALB,2002,47,7.7e-4
ALB,2002,48,4.4e-4
ALB,2002,49,2.8e-4
ALB,2002,50,1.7e-4
ALB,2003,14,1.5e-4
ALB,2003,15,0.0011
ALB,2003,16,0.0038
ALB,2003,17,0.01064
ALB,2003,18,0.02353
ALB,2003,19,0.04299
ALB,2003,20,0.06726
ALB,2003,21,0.09294
ALB,2003,22,0.11633
ALB,2003,23,0.13465
ALB,2003,24,0.14647
ALB,2003,25,0.15166
ALB,2003,26,0.15094
ALB,2003,27,0.14546
ALB,2003,28,0.13645
ALB,2003,29,0.12506
ALB,2003,30,0.11226
ALB,2003,31,0.09882
ALB,2003,32,0.08538
ALB,2003,33,0.0724
ALB,2003,34,0.06025
ALB,2003,35,0.04917
ALB,2003,36,0.03933
ALB,2003,37,0.03082
ALB,2003,38,0.02364
ALB,2003,39,0.01774
ALB,2003,40,0.01301
ALB,2003,41,0.00933
ALB,2003,42,0.00654
ALB,2003,43,0.00448
ALB,2003,44,0.003
ALB,2003,45,0.00197
ALB,2003,46,0.00126
ALB,2003,47,7.9e-4
ALB,2003,48,4.9e-4
ALB,2003,49,4.1e-4
ALB,2003,50,3e-4
ALB,2004,14,1.1e-4
ALB,2004,15,8.2e-4
ALB,2004,16,0.00319
ALB,2004,17,0.0093
ALB,2004,18,0.02093
ALB,2004,19,0.03841
ALB,2004,20,0.06005
ALB,2004,21,0.08283
ALB,2004,22,0.10354
ALB,2004,23,0.11983
ALB,2004,24,0.1305
ALB,2004,25,0.13544
ALB,2004,26,0.13523
ALB,2004,27,0.13081
ALB,2004,28,0.12322
ALB,2004,29,0.11343
ALB,2004,30,0.10228
ALB,2004,31,0.09046
ALB,2004,32,0.07853
ALB,2004,33,0.0669
ALB,2004,34,0.05591
ALB,2004,35,0.04581
ALB,2004,36,0.03676
ALB,2004,37,0.02887
ALB,2004,38,0.02215
ALB,2004,39,0.01659
ALB,2004,40,0.01211
ALB,2004,41,0.00861
ALB,2004,42,0.00595
ALB,2004,43,0.00399
ALB,2004,44,0.0026
ALB,2004,45,0.00164
ALB,2004,46,0.001
ALB,2004,47,5.9e-4
ALB,2004,48,3.3e-4
ALB,2004,49,2.2e-4
ALB,2004,50,1.4e-4
ALB,2005,14,5.5e-4
ALB,2005,15,0.00294
ALB,2005,16,0.00512
ALB,2005,17,0.01147
ALB,2005,18,0.02256
ALB,2005,19,0.03873
ALB,2005,20,0.05847
ALB,2005,21,0.07885
ALB,2005,22,0.09671
ALB,2005,23,0.10987
ALB,2005,24,0.11753
ALB,2005,25,0.12004
ALB,2005,26,0.11836
ALB,2005,27,0.11361
ALB,2005,28,0.10673
ALB,2005,29,0.09845
ALB,2005,30,0.08929
ALB,2005,31,0.07959
ALB,2005,32,0.06964
ALB,2005,33,0.05969
ALB,2005,34,0.05001
ALB,2005,35,0.04088
ALB,2005,36,0.03255
ALB,2005,37,0.02521
ALB,2005,38,0.01899
ALB,2005,39,0.01391
ALB,2005,40,0.00992
ALB,2005,41,0.0069
ALB,2005,42,0.00469
ALB,2005,43,0.00312
ALB,2005,44,0.00204
ALB,2005,45,0.00132
ALB,2005,46,8.5e-4
ALB,2005,47,5.4e-4
ALB,2005,48,3.4e-4
ALB,2005,49,4.3e-4
ALB,2005,50,4.6e-4
ALB,2006,14,4e-4
ALB,2006,15,0.0022
ALB,2006,16,0.00402
ALB,2006,17,0.00911
ALB,2006,18,0.01808
ALB,2006,19,0.03136
ALB,2006,20,0.04788
ALB,2006,21,0.06534
ALB,2006,22,0.08109
ALB,2006,23,0.09312
ALB,2006,24,0.10054
ALB,2006,25,0.10344
ALB,2006,26,0.10252
ALB,2006,27,0.0987
ALB,2006,28,0.09284
ALB,2006,29,0.08565
ALB,2006,30,0.07764
ALB,2006,31,0.06916
ALB,2006,32,0.06051
ALB,2006,33,0.05192
ALB,2006,34,0.0436
ALB,2006,35,0.03577
ALB,2006,36,0.02861
ALB,2006,37,0.02228
ALB,2006,38,0.01688
ALB,2006,39,0.01243
ALB,2006,40,0.00889
ALB,2006,41,0.00619
ALB,2006,42,0.00419
ALB,2006,43,0.00277
ALB,2006,44,0.00179
ALB,2006,45,0.00113
ALB,2006,46,7e-4
ALB,2006,47,4.3e-4
ALB,2006,48,2.6e-4
ALB,2006,49,2.4e-4
ALB,2006,50,2e-4
ALB,2007,14,8.5e-4
ALB,2007,15,0.00344
ALB,2007,16,0.00346
ALB,2007,17,0.00753
ALB,2007,18,0.01485
ALB,2007,19,0.02625
ALB,2007,20,0.04127
ALB,2007,21,0.05793
ALB,2007,22,0.07351
ALB,2007,23,0.08573
ALB,2007,24,0.09347
ALB,2007,25,0.09676
ALB,2007,26,0.0964
ALB,2007,27,0.09338
ALB,2007,28,0.08859
ALB,2007,29,0.08269
ALB,2007,30,0.07605
ALB,2007,31,0.06891
ALB,2007,32,0.0614
ALB,2007,33,0.05364
ALB,2007,34,0.0458
ALB,2007,35,0.03812
ALB,2007,36,0.03085
ALB,2007,37,0.02424
ALB,2007,38,0.01848
ALB,2007,39,0.01368
ALB,2007,40,0.00984
ALB,2007,41,0.00689
ALB,2007,42,0.00472
ALB,2007,43,0.00317
ALB,2007,44,0.00209
ALB,2007,45,0.00136
ALB,2007,46,8.7e-4
ALB,2007,47,5.4e-4
ALB,2007,48,3e-4
ALB,2007,49,6.6e-4
ALB,2007,50,0.00101
ALB,2008,14,0.00258
ALB,2008,15,0.01087
ALB,2008,16,0.00975
ALB,2008,17,0.01522
ALB,2008,18,0.02259
ALB,2008,19,0.03182
ALB,2008,20,0.0426
ALB,2008,21,0.05427
ALB,2008,22,0.06592
ALB,2008,23,0.07657
ALB,2008,24,0.08527
ALB,2008,25,0.09135
ALB,2008,26,0.09445
ALB,2008,27,0.09455
ALB,2008,28,0.09193
ALB,2008,29,0.08709
ALB,2008,30,0.0806
ALB,2008,31,0.07307
ALB,2008,32,0.06505
ALB,2008,33,0.05699
ALB,2008,34,0.04923
ALB,2008,35,0.04201
ALB,2008,36,0.03546
ALB,2008,37,0.02965
ALB,2008,38,0.0246
ALB,2008,39,0.02025
